,CustomerID,CustomerName,Age,Gender,Country,AnnualIncome,Churn,Category_1,Value_2,Category_4,Value_5,Category_7,Value_8,Category_10,Category_13,Category_16,Value_17,Category_19,Value_20,Category_22,Category_25,Value_26,Category_28,Value_29,Category_31,Value_32,Category_34,Value_35,Metric_36,Category_37,Value_38,Category_40,Value_41,Category_43,Value_44,Category_46,Value_47,Category_49,Value_50,Category_52,Value_53,Category_55,Category_58,Value_59,Category_61,Value_62,Category_64,Value_65,Category_67,Category_70,Value_71,Category_73,Value_74,Category_76,Value_77,Category_79,Value_80,Category_82,Value_83,Category_85,Value_86,Category_88,Category_91,Value_92,Category_94,Value_95,Category_97,Value_98,Category_100,Value_101,Category_103,Value_104,Category_106,Value_107,Category_109,Value_110,Category_112,Value_113,Category_115,Value_116,Category_118,Value_119,Metric_120,Category_121,Value_122,Metric_123,Category_124,Value_125,Category_127,Value_128,Category_130,Value_131,Category_133,Value_134,Category_136,Value_137,Category_139,Value_140,Category_142,Value_143,Category_145,Value_146,Category_148,Value_149,Category_151,Value_152,Category_154,Value_155,Category_157,Category_160,Value_161,Category_163,Value_164,Category_166,Value_167,Category_169,Value_170,Category_172,Category_175,Category_178,Value_179,Metric_180,Category_181,Value_182,Category_184,Value_185,Category_187,Value_188,Category_190,Value_191
225,2154,Anna-Jones,30.0,Male,Nigeria,75000.0,1.0,Nan,133.6,Nan,269.7,Nan,122.06,Low,Medium,Nan,129.64,High,409.05,High,High,302.84,Low,39.45,High,139.35,High,320.3,60.0,Low,14.14,Low,397.03,High,284.48,Low,156.01,Nan,215.0,Medium,447.79,Medium,High,223.76,Nan,325.81,High,344.12,High,High,331.3,Medium,225.66,Low,27.46,Medium,46.11,Medium,152.74,High,145.67,Nan,Low,313.44,High,254.2,High,62.12,Medium,302.73,Medium,312.26,Medium,326.95,Low,76.35,Nan,418.01,Medium,485.6,Medium,333.16,94.0,Low,79.8,10.0,Low,20.75,Medium,136.91,High,449.54,Medium,332.26,Nan,191.64,Low,194.3,Medium,430.2,Low,395.26,High,461.98,Low,261.85,Medium,213.16,Low,Nan,154.29,High,333.7,Medium,140.32,Medium,209.42,Low,Medium,Medium,288.03,97.0,Nan,34.08,High,201.06,High,59.12,Medium,313.09
226,5499,John Doe,35.0,Female,Ghana,75000.0,0.0,High,133.6,Nan,269.7,Nan,122.06,Nan,Medium,Low,129.64,Nan,409.05,High,Nan,302.84,Medium,39.45,Nan,139.35,Medium,320.3,60.0,Nan,14.14,Medium,397.03,Nan,284.48,High,156.01,Nan,215.0,Medium,447.79,High,Medium,223.76,Low,325.81,Low,344.12,High,Low,331.3,High,225.66,Nan,27.46,High,46.11,Medium,152.74,Nan,145.67,Medium,High,313.44,Nan,254.2,High,62.12,Medium,302.73,High,312.26,Low,326.95,High,76.35,Medium,418.01,Low,485.6,Medium,333.16,94.0,Nan,79.8,10.0,Medium,20.75,Medium,136.91,Nan,449.54,Nan,332.26,Low,191.64,High,194.3,High,430.2,Nan,395.26,High,461.98,Low,261.85,Medium,213.16,High,Nan,154.29,Nan,333.7,Medium,140.32,Nan,209.42,Low,Nan,Low,288.03,97.0,High,34.08,Medium,201.06,Low,59.12,High,313.09
227,7295,Jane Smith,35.0,Male,Nigeria,50000.0,0.0,High,133.6,Nan,269.7,Medium,122.06,High,Low,High,129.64,High,409.05,High,Medium,302.84,Medium,39.45,Nan,139.35,High,320.3,60.0,Medium,14.14,Medium,397.03,Medium,284.48,High,156.01,Low,215.0,Nan,447.79,High,High,223.76,Nan,325.81,Medium,344.12,High,Low,331.3,High,225.66,Low,27.46,High,46.11,Medium,152.74,High,145.67,Low,Medium,313.44,Medium,254.2,Nan,62.12,Medium,302.73,Medium,312.26,High,326.95,Low,76.35,Nan,418.01,Nan,485.6,High,333.16,94.0,Low,79.8,10.0,Low,20.75,Nan,136.91,Medium,449.54,High,332.26,Medium,191.64,Nan,194.3,Low,430.2,Low,395.26,Nan,461.98,High,261.85,Low,213.16,High,Nan,154.29,Low,333.7,Low,140.32,Nan,209.42,Medium,Low,Nan,288.03,97.0,Medium,34.08,Nan,201.06,High,59.12,Medium,313.09
228,7197,Jane Smith,25.0,Male,Nigeria,75000.0,0.0,Medium,133.6,High,269.7,Low,122.06,Nan,Nan,Nan,129.64,Medium,409.05,Medium,Low,302.84,Nan,39.45,Medium,139.35,Medium,320.3,60.0,Medium,14.14,Medium,397.03,High,284.48,Nan,156.01,Low,215.0,Medium,447.79,Medium,Nan,223.76,High,325.81,High,344.12,Low,High,331.3,Low,225.66,Low,27.46,Nan,46.11,High,152.74,Nan,145.67,Medium,High,313.44,High,254.2,High,62.12,Nan,302.73,Low,312.26,Nan,326.95,Low,76.35,Low,418.01,Medium,485.6,Medium,333.16,94.0,High,79.8,10.0,Low,20.75,Medium,136.91,High,449.54,Nan,332.26,High,191.64,High,194.3,Low,430.2,Nan,395.26,High,461.98,High,261.85,Medium,213.16,Medium,Nan,154.29,High,333.7,Medium,140.32,Medium,209.42,Low,Low,Nan,288.03,97.0,Nan,34.08,Medium,201.06,Medium,59.12,Low,313.09
229,2648,Jane Smith,30.0,Male,Nigeria,75000.0,1.0,Low,133.6,High,269.7,Low,122.06,Nan,High,Medium,129.64,Low,409.05,Low,Low,302.84,Low,39.45,Medium,139.35,Nan,320.3,60.0,High,14.14,High,397.03,High,284.48,Low,156.01,Medium,215.0,Low,447.79,High,Nan,223.76,Medium,325.81,Medium,344.12,High,Nan,331.3,Low,225.66,Nan,27.46,High,46.11,Nan,152.74,Medium,145.67,Medium,Nan,313.44,Medium,254.2,Low,62.12,Nan,302.73,High,312.26,Low,326.95,Nan,76.35,Low,418.01,High,485.6,Nan,333.16,94.0,Low,79.8,10.0,Medium,20.75,Medium,136.91,Low,449.54,Low,332.26,Low,191.64,High,194.3,High,430.2,Low,395.26,Nan,461.98,Medium,261.85,Medium,213.16,High,High,154.29,Medium,333.7,Nan,140.32,Medium,209.42,High,Nan,Nan,288.03,97.0,High,34.08,High,201.06,High,59.12,High,313.09
230,6539,John Doe,40.0,Female,Ghana,75000.0,0.0,Medium,133.6,High,269.7,High,122.06,High,Low,Medium,129.64,High,409.05,Low,Medium,302.84,High,39.45,High,139.35,Low,320.3,60.0,Low,14.14,Medium,397.03,High,284.48,Medium,156.01,Medium,215.0,Medium,447.79,Low,Low,223.76,Nan,325.81,Medium,344.12,Low,High,331.3,High,225.66,High,27.46,Low,46.11,Low,152.74,Low,145.67,Low,Medium,313.44,High,254.2,High,62.12,High,302.73,High,312.26,Low,326.95,Nan,76.35,Nan,418.01,Medium,485.6,Low,333.16,94.0,Low,79.8,10.0,Medium,20.75,Nan,136.91,Nan,449.54,Medium,332.26,Medium,191.64,Medium,194.3,Low,430.2,Nan,395.26,Nan,461.98,Nan,261.85,High,213.16,High,Medium,154.29,Nan,333.7,Medium,140.32,Medium,209.42,Low,Nan,High,288.03,97.0,Medium,34.08,Nan,201.06,Medium,59.12,Medium,313.09
231,5199,Jane Smith,30.0,Female,Nigeria,75000.0,1.0,Low,133.6,Nan,269.7,Nan,122.06,Medium,Medium,Low,129.64,Medium,409.05,Nan,Medium,302.84,Medium,39.45,Medium,139.35,Nan,320.3,60.0,Low,14.14,High,397.03,Nan,284.48,Nan,156.01,Nan,215.0,Nan,447.79,Nan,Low,223.76,Low,325.81,Low,344.12,Medium,Low,331.3,High,225.66,Nan,27.46,Low,46.11,Low,152.74,High,145.67,Medium,Medium,313.44,Nan,254.2,Nan,62.12,Low,302.73,Medium,312.26,Medium,326.95,High,76.35,Medium,418.01,Nan,485.6,High,333.16,94.0,Low,79.8,10.0,Medium,20.75,High,136.91,High,449.54,High,332.26,Medium,191.64,Low,194.3,Low,430.2,High,395.26,Nan,461.98,Low,261.85,High,213.16,Nan,Medium,154.29,Low,333.7,Nan,140.32,High,209.42,Nan,High,Medium,288.03,97.0,Low,34.08,Low,201.06,High,59.12,Medium,313.09
232,9445,Michael Brown,25.0,Male,Ghana,50000.0,0.0,High,133.6,High,269.7,Medium,122.06,Medium,High,Low,129.64,Medium,409.05,Low,Medium,302.84,Medium,39.45,Low,139.35,Low,320.3,60.0,High,14.14,High,397.03,High,284.48,Low,156.01,Medium,215.0,Nan,447.79,High,Low,223.76,Medium,325.81,Low,344.12,Nan,Low,331.3,Nan,225.66,Nan,27.46,Low,46.11,Medium,152.74,Medium,145.67,Medium,Medium,313.44,Medium,254.2,Nan,62.12,High,302.73,Nan,312.26,Medium,326.95,High,76.35,Nan,418.01,Nan,485.6,Medium,333.16,94.0,Medium,79.8,10.0,Nan,20.75,High,136.91,Nan,449.54,Medium,332.26,Low,191.64,High,194.3,Nan,430.2,Medium,395.26,Low,461.98,Nan,261.85,High,213.16,High,Nan,154.29,Medium,333.7,Low,140.32,High,209.42,Medium,Nan,High,288.03,97.0,Medium,34.08,Medium,201.06,Medium,59.12,Medium,313.09
233,3557,Jane Smith,25.0,Female,Ghana,100000.0,0.0,Nan,133.6,Nan,269.7,Nan,122.06,High,Low,Low,129.64,Low,409.05,Medium,High,302.84,Low,39.45,Low,139.35,Nan,320.3,60.0,Low,14.14,Medium,397.03,Medium,284.48,Low,156.01,High,215.0,High,447.79,Nan,Nan,223.76,High,325.81,Nan,344.12,Nan,High,331.3,High,225.66,Medium,27.46,Low,46.11,High,152.74,Low,145.67,Low,Nan,313.44,High,254.2,Medium,62.12,Low,302.73,Low,312.26,Medium,326.95,Medium,76.35,Medium,418.01,Medium,485.6,High,333.16,94.0,Low,79.8,10.0,Medium,20.75,Low,136.91,Medium,449.54,Nan,332.26,Low,191.64,Medium,194.3,Nan,430.2,Low,395.26,High,461.98,Low,261.85,Nan,213.16,Low,High,154.29,Low,333.7,Nan,140.32,Medium,209.42,High,Low,Medium,288.03,97.0,Nan,34.08,High,201.06,Nan,59.12,Medium,313.09
234,6592,Jane Smith,30.0,Female,Kenya,75000.0,1.0,Medium,133.6,High,269.7,Nan,122.06,Nan,High,Medium,129.64,Medium,409.05,Low,Nan,302.84,Nan,39.45,Medium,139.35,Low,320.3,60.0,High,14.14,Medium,397.03,Nan,284.48,Nan,156.01,Low,215.0,Low,447.79,High,Nan,223.76,Nan,325.81,Medium,344.12,Medium,Medium,331.3,Nan,225.66,Nan,27.46,Nan,46.11,Medium,152.74,Medium,145.67,Nan,Low,313.44,Low,254.2,Nan,62.12,Low,302.73,Nan,312.26,Nan,326.95,Nan,76.35,Medium,418.01,Nan,485.6,High,333.16,94.0,High,79.8,10.0,High,20.75,Low,136.91,High,449.54,High,332.26,High,191.64,Medium,194.3,High,430.2,Nan,395.26,Low,461.98,High,261.85,Nan,213.16,Medium,Nan,154.29,Low,333.7,Nan,140.32,Low,209.42,Medium,Nan,Nan,288.03,97.0,Medium,34.08,Low,201.06,High,59.12,High,313.09
235,1098,Jane Smith,30.0,Male,Kenya,75000.0,1.0,Nan,133.6,High,269.7,Medium,122.06,High,High,Nan,129.64,Medium,409.05,Medium,Nan,302.84,Nan,39.45,Low,139.35,High,320.3,60.0,Medium,14.14,High,397.03,Medium,284.48,Nan,156.01,Nan,215.0,Nan,447.79,Low,Nan,223.76,Nan,325.81,Low,344.12,High,Nan,331.3,Low,225.66,Medium,27.46,Low,46.11,Low,152.74,Nan,145.67,High,High,313.44,Medium,254.2,Medium,62.12,Medium,302.73,Medium,312.26,Nan,326.95,High,76.35,Low,418.01,High,485.6,Low,333.16,94.0,High,79.8,10.0,Medium,20.75,Medium,136.91,High,449.54,Nan,332.26,High,191.64,Medium,194.3,Medium,430.2,High,395.26,High,461.98,High,261.85,High,213.16,High,Nan,154.29,Nan,333.7,Low,140.32,Medium,209.42,Low,Low,Low,288.03,97.0,Medium,34.08,High,201.06,Low,59.12,Medium,313.09
236,3200,Jane Smith,30.0,Female,Ghana,100000.0,0.0,Medium,133.6,Medium,269.7,Low,122.06,Medium,Low,Medium,129.64,High,409.05,Medium,Nan,302.84,High,39.45,Low,139.35,Low,320.3,60.0,Medium,14.14,Low,397.03,High,284.48,High,156.01,Nan,215.0,Low,447.79,High,Low,223.76,Medium,325.81,Medium,344.12,Low,High,331.3,Medium,225.66,Medium,27.46,High,46.11,Nan,152.74,Medium,145.67,Medium,Nan,313.44,Nan,254.2,Low,62.12,Medium,302.73,Low,312.26,High,326.95,Nan,76.35,Low,418.01,Nan,485.6,Low,333.16,94.0,High,79.8,10.0,Low,20.75,Low,136.91,High,449.54,High,332.26,Nan,191.64,Nan,194.3,Medium,430.2,Nan,395.26,Medium,461.98,High,261.85,Nan,213.16,Nan,Low,154.29,Medium,333.7,Low,140.32,Low,209.42,Medium,Medium,Low,288.03,97.0,High,34.08,Low,201.06,Nan,59.12,Low,313.09
237,3961,Jane Smith,40.0,Female,Ghana,75000.0,0.0,High,133.6,Low,269.7,Nan,122.06,Low,High,High,129.64,High,409.05,Low,Medium,302.84,Nan,39.45,High,139.35,Low,320.3,60.0,Nan,14.14,Nan,397.03,High,284.48,High,156.01,High,215.0,Medium,447.79,High,Low,223.76,Nan,325.81,Nan,344.12,Low,Low,331.3,Medium,225.66,Nan,27.46,Low,46.11,Low,152.74,Nan,145.67,Nan,Low,313.44,Low,254.2,Low,62.12,High,302.73,Nan,312.26,High,326.95,Low,76.35,High,418.01,Low,485.6,Medium,333.16,94.0,Low,79.8,10.0,Nan,20.75,Nan,136.91,Nan,449.54,Low,332.26,High,191.64,Medium,194.3,Nan,430.2,Low,395.26,Low,461.98,Medium,261.85,Low,213.16,Medium,High,154.29,Medium,333.7,Nan,140.32,High,209.42,Medium,Medium,High,288.03,97.0,High,34.08,High,201.06,Nan,59.12,Nan,313.09
238,5973,Michael Brown,25.0,Male,Ghana,50000.0,0.0,High,133.6,Nan,269.7,Nan,122.06,Nan,Nan,Medium,129.64,Low,409.05,Nan,Nan,302.84,Medium,39.45,Low,139.35,Nan,320.3,60.0,High,14.14,Nan,397.03,Medium,284.48,High,156.01,High,215.0,Nan,447.79,Medium,Low,223.76,Low,325.81,Medium,344.12,Low,Medium,331.3,Nan,225.66,Low,27.46,Nan,46.11,Nan,152.74,Nan,145.67,High,Medium,313.44,Medium,254.2,High,62.12,High,302.73,Low,312.26,Medium,326.95,Medium,76.35,Medium,418.01,Low,485.6,Low,333.16,94.0,Nan,79.8,10.0,Nan,20.75,Low,136.91,Low,449.54,Low,332.26,Low,191.64,Medium,194.3,Nan,430.2,Low,395.26,Low,461.98,Low,261.85,Nan,213.16,Medium,Nan,154.29,High,333.7,High,140.32,High,209.42,Low,Low,Nan,288.03,97.0,Low,34.08,High,201.06,High,59.12,Nan,313.09
239,5433,Jane Smith,25.0,Male,Kenya,50000.0,1.0,High,133.6,Medium,269.7,Low,122.06,Medium,Low,High,129.64,Low,409.05,High,Medium,302.84,Nan,39.45,Nan,139.35,Nan,320.3,60.0,Medium,14.14,Nan,397.03,Nan,284.48,Medium,156.01,High,215.0,High,447.79,Nan,Low,223.76,Medium,325.81,High,344.12,Nan,Nan,331.3,Low,225.66,High,27.46,Medium,46.11,Nan,152.74,High,145.67,Low,Low,313.44,Medium,254.2,Nan,62.12,High,302.73,Medium,312.26,Low,326.95,Nan,76.35,Nan,418.01,Nan,485.6,Nan,333.16,94.0,High,79.8,10.0,Low,20.75,Low,136.91,Low,449.54,Medium,332.26,Nan,191.64,Medium,194.3,Medium,430.2,Low,395.26,Low,461.98,Nan,261.85,Low,213.16,Medium,Medium,154.29,Medium,333.7,Low,140.32,Low,209.42,Medium,Medium,Medium,288.03,97.0,Nan,34.08,Low,201.06,Nan,59.12,Nan,313.09
240,3869,John Doe,30.0,Male,Kenya,100000.0,1.0,Medium,133.6,High,269.7,Medium,122.06,Nan,Nan,Nan,129.64,Medium,409.05,High,High,302.84,High,39.45,Nan,139.35,Nan,320.3,60.0,Medium,14.14,Low,397.03,Nan,284.48,Nan,156.01,High,215.0,Nan,447.79,Nan,Low,223.76,Medium,325.81,Nan,344.12,High,Low,331.3,Low,225.66,Nan,27.46,High,46.11,High,152.74,Nan,145.67,Medium,Low,313.44,Medium,254.2,Low,62.12,Nan,302.73,Low,312.26,Medium,326.95,Nan,76.35,Medium,418.01,Medium,485.6,High,333.16,94.0,Medium,79.8,10.0,Nan,20.75,Medium,136.91,Low,449.54,Nan,332.26,Medium,191.64,Medium,194.3,High,430.2,Low,395.26,Medium,461.98,Low,261.85,High,213.16,Nan,Low,154.29,Medium,333.7,Low,140.32,High,209.42,Low,High,High,288.03,97.0,Low,34.08,Medium,201.06,Medium,59.12,Low,313.09
241,1956,Anna-Jones,40.0,Male,Nigeria,75000.0,0.0,Low,133.6,Nan,269.7,High,122.06,High,Medium,Low,129.64,High,409.05,Low,Low,302.84,Medium,39.45,High,139.35,Medium,320.3,60.0,High,14.14,High,397.03,Medium,284.48,Low,156.01,Nan,215.0,High,447.79,Low,Low,223.76,Nan,325.81,Nan,344.12,Low,Nan,331.3,Low,225.66,Nan,27.46,High,46.11,Low,152.74,Nan,145.67,Medium,Low,313.44,Medium,254.2,Medium,62.12,Nan,302.73,Medium,312.26,High,326.95,Nan,76.35,Low,418.01,Nan,485.6,Low,333.16,94.0,Nan,79.8,10.0,Nan,20.75,Nan,136.91,Medium,449.54,Nan,332.26,Medium,191.64,Low,194.3,Medium,430.2,Low,395.26,High,461.98,Nan,261.85,High,213.16,Low,Nan,154.29,Nan,333.7,High,140.32,Medium,209.42,High,Low,Nan,288.03,97.0,Low,34.08,High,201.06,Medium,59.12,Nan,313.09
242,9352,John Doe,25.0,Male,Nigeria,75000.0,1.0,Medium,133.6,High,269.7,Low,122.06,Low,High,Low,129.64,Low,409.05,Low,Medium,302.84,Nan,39.45,Medium,139.35,Medium,320.3,60.0,Medium,14.14,Medium,397.03,High,284.48,Nan,156.01,Low,215.0,Low,447.79,Low,Nan,223.76,High,325.81,Medium,344.12,Low,Medium,331.3,High,225.66,Low,27.46,Nan,46.11,Medium,152.74,Medium,145.67,Low,High,313.44,High,254.2,Nan,62.12,Nan,302.73,Nan,312.26,Low,326.95,Nan,76.35,Medium,418.01,Low,485.6,Medium,333.16,94.0,High,79.8,10.0,High,20.75,Low,136.91,High,449.54,High,332.26,Low,191.64,Low,194.3,Medium,430.2,High,395.26,Medium,461.98,Nan,261.85,Nan,213.16,Nan,Nan,154.29,High,333.7,Medium,140.32,Low,209.42,Medium,Low,High,288.03,97.0,Medium,34.08,Nan,201.06,High,59.12,High,313.09
243,6699,John Doe,40.0,Male,Ghana,75000.0,0.0,Low,133.6,Low,269.7,High,122.06,High,Medium,Medium,129.64,Low,409.05,Medium,Medium,302.84,Nan,39.45,High,139.35,Low,320.3,60.0,Low,14.14,High,397.03,Low,284.48,Low,156.01,Low,215.0,High,447.79,Nan,Medium,223.76,High,325.81,Medium,344.12,Low,Low,331.3,Low,225.66,Medium,27.46,Medium,46.11,High,152.74,Nan,145.67,Medium,Low,313.44,High,254.2,Nan,62.12,Nan,302.73,Low,312.26,High,326.95,High,76.35,High,418.01,High,485.6,Medium,333.16,94.0,Low,79.8,10.0,High,20.75,High,136.91,Low,449.54,Low,332.26,Nan,191.64,Medium,194.3,Low,430.2,Nan,395.26,High,461.98,Nan,261.85,High,213.16,Nan,Nan,154.29,Nan,333.7,High,140.32,Low,209.42,Nan,Nan,Low,288.03,97.0,Low,34.08,Medium,201.06,Nan,59.12,High,313.09
244,7944,Jane Smith,30.0,Male,Nigeria,75000.0,1.0,Medium,133.6,Medium,269.7,High,122.06,Low,Medium,Low,129.64,Nan,409.05,Low,Low,302.84,Low,39.45,Medium,139.35,Low,320.3,60.0,Medium,14.14,High,397.03,Medium,284.48,Medium,156.01,High,215.0,Medium,447.79,Medium,Medium,223.76,High,325.81,Low,344.12,Medium,Medium,331.3,High,225.66,Low,27.46,Low,46.11,Nan,152.74,Nan,145.67,High,Low,313.44,Medium,254.2,Medium,62.12,Nan,302.73,High,312.26,Nan,326.95,High,76.35,Nan,418.01,Low,485.6,Medium,333.16,94.0,Medium,79.8,10.0,Nan,20.75,Nan,136.91,Low,449.54,Medium,332.26,Nan,191.64,High,194.3,Medium,430.2,Nan,395.26,High,461.98,Low,261.85,High,213.16,Medium,High,154.29,Medium,333.7,Medium,140.32,Nan,209.42,Nan,High,Nan,288.03,97.0,High,34.08,Nan,201.06,Low,59.12,Low,313.09
245,5493,Anna-Jones,35.0,Male,Nigeria,75000.0,1.0,Medium,133.6,Low,269.7,Low,122.06,Nan,High,Nan,129.64,Low,409.05,Medium,Low,302.84,High,39.45,Medium,139.35,High,320.3,60.0,High,14.14,Medium,397.03,Medium,284.48,Nan,156.01,Medium,215.0,Medium,447.79,Medium,Low,223.76,High,325.81,High,344.12,Low,High,331.3,Nan,225.66,Low,27.46,Medium,46.11,Low,152.74,Medium,145.67,High,Low,313.44,Nan,254.2,Nan,62.12,Medium,302.73,Medium,312.26,Medium,326.95,Medium,76.35,Medium,418.01,Nan,485.6,Nan,333.16,94.0,High,79.8,10.0,Medium,20.75,Nan,136.91,High,449.54,Low,332.26,High,191.64,Nan,194.3,Nan,430.2,Low,395.26,High,461.98,High,261.85,Medium,213.16,Nan,Nan,154.29,High,333.7,High,140.32,High,209.42,High,Nan,High,288.03,97.0,Low,34.08,High,201.06,High,59.12,Low,313.09
246,5911,Anna-Jones,25.0,Male,Kenya,100000.0,1.0,High,133.6,Medium,269.7,Nan,122.06,Nan,Low,Low,129.64,Medium,409.05,Nan,High,302.84,Nan,39.45,Medium,139.35,High,320.3,60.0,Low,14.14,Low,397.03,Medium,284.48,Low,156.01,Nan,215.0,Medium,447.79,Nan,Medium,223.76,Medium,325.81,Nan,344.12,Medium,High,331.3,Medium,225.66,Medium,27.46,High,46.11,Medium,152.74,Low,145.67,Low,Low,313.44,High,254.2,Nan,62.12,Low,302.73,Low,312.26,Medium,326.95,Low,76.35,Nan,418.01,Nan,485.6,Low,333.16,94.0,Medium,79.8,10.0,Nan,20.75,Medium,136.91,Medium,449.54,Nan,332.26,Medium,191.64,High,194.3,High,430.2,Nan,395.26,High,461.98,Medium,261.85,High,213.16,Medium,Medium,154.29,Nan,333.7,Nan,140.32,Low,209.42,Low,High,Medium,288.03,97.0,Nan,34.08,Low,201.06,High,59.12,High,313.09
247,4987,Anna-Jones,30.0,Male,Kenya,100000.0,0.0,Nan,133.6,High,269.7,High,122.06,High,High,Medium,129.64,High,409.05,Low,Nan,302.84,Low,39.45,Medium,139.35,Low,320.3,60.0,Low,14.14,Nan,397.03,High,284.48,Low,156.01,Low,215.0,Nan,447.79,High,Medium,223.76,Medium,325.81,Nan,344.12,Low,Nan,331.3,Nan,225.66,Nan,27.46,High,46.11,High,152.74,High,145.67,Medium,Nan,313.44,Medium,254.2,Low,62.12,Nan,302.73,High,312.26,Low,326.95,Low,76.35,Nan,418.01,Medium,485.6,Low,333.16,94.0,Nan,79.8,10.0,High,20.75,Nan,136.91,Nan,449.54,Medium,332.26,Medium,191.64,High,194.3,Medium,430.2,High,395.26,High,461.98,Medium,261.85,Medium,213.16,High,Low,154.29,High,333.7,Low,140.32,Low,209.42,Low,High,Low,288.03,97.0,Low,34.08,Medium,201.06,Nan,59.12,Low,313.09
248,7015,Michael Brown,30.0,Male,Kenya,75000.0,0.0,Nan,133.6,Low,269.7,High,122.06,Low,Medium,Nan,129.64,Low,409.05,High,Medium,302.84,Medium,39.45,Medium,139.35,Medium,320.3,60.0,Medium,14.14,Nan,397.03,Nan,284.48,High,156.01,High,215.0,Medium,447.79,Nan,Nan,223.76,Nan,325.81,Nan,344.12,Low,Medium,331.3,Low,225.66,Low,27.46,High,46.11,Medium,152.74,Medium,145.67,Nan,Nan,313.44,Medium,254.2,Medium,62.12,High,302.73,High,312.26,Medium,326.95,Medium,76.35,Low,418.01,Nan,485.6,Nan,333.16,94.0,High,79.8,10.0,Nan,20.75,Nan,136.91,Nan,449.54,Low,332.26,High,191.64,Medium,194.3,Low,430.2,Low,395.26,Medium,461.98,High,261.85,High,213.16,High,High,154.29,Medium,333.7,High,140.32,Low,209.42,Medium,High,Medium,288.03,97.0,Nan,34.08,Low,201.06,Medium,59.12,Low,313.09
249,2218,Jane Smith,40.0,Female,Ghana,50000.0,0.0,Low,133.6,Low,269.7,Medium,122.06,Low,Medium,High,129.64,Nan,409.05,High,Nan,302.84,Low,39.45,High,139.35,Low,320.3,60.0,Nan,14.14,High,397.03,High,284.48,Medium,156.01,Medium,215.0,Medium,447.79,High,Low,223.76,High,325.81,Low,344.12,Low,Medium,331.3,Low,225.66,Low,27.46,Medium,46.11,Low,152.74,Nan,145.67,Medium,Low,313.44,Nan,254.2,Low,62.12,Low,302.73,High,312.26,High,326.95,Low,76.35,Medium,418.01,Nan,485.6,Low,333.16,94.0,Low,79.8,10.0,Medium,20.75,Nan,136.91,Nan,449.54,Low,332.26,Medium,191.64,High,194.3,Nan,430.2,Medium,395.26,Low,461.98,Medium,261.85,Low,213.16,Nan,Low,154.29,High,333.7,Low,140.32,High,209.42,Medium,Low,High,288.03,97.0,Nan,34.08,Low,201.06,Nan,59.12,High,313.09
250,5496,Anna-Jones,30.0,Female,Nigeria,75000.0,1.0,Nan,133.6,High,269.7,Nan,122.06,Nan,Low,Medium,129.64,High,409.05,Low,Medium,302.84,Low,39.45,Medium,139.35,High,320.3,60.0,Low,14.14,Low,397.03,Medium,284.48,Nan,156.01,Medium,215.0,Nan,447.79,Nan,Low,223.76,High,325.81,High,344.12,Medium,Nan,331.3,Nan,225.66,Nan,27.46,Low,46.11,Medium,152.74,Medium,145.67,Low,Low,313.44,Nan,254.2,Medium,62.12,Nan,302.73,High,312.26,High,326.95,High,76.35,Nan,418.01,High,485.6,Low,333.16,94.0,Medium,79.8,10.0,Medium,20.75,Nan,136.91,High,449.54,High,332.26,High,191.64,Low,194.3,Nan,430.2,High,395.26,Medium,461.98,Nan,261.85,Low,213.16,Low,Medium,154.29,High,333.7,Medium,140.32,Low,209.42,Nan,Medium,Nan,288.03,97.0,Low,34.08,Nan,201.06,Low,59.12,High,313.09
251,5735,Michael Brown,30.0,Male,Nigeria,75000.0,0.0,Medium,133.6,Low,269.7,High,122.06,High,High,High,129.64,Low,409.05,Medium,High,302.84,Nan,39.45,Low,139.35,Medium,320.3,60.0,High,14.14,Nan,397.03,High,284.48,High,156.01,High,215.0,Low,447.79,High,Medium,223.76,Nan,325.81,Nan,344.12,Low,Nan,331.3,High,225.66,Nan,27.46,High,46.11,High,152.74,Low,145.67,Nan,Low,313.44,Nan,254.2,High,62.12,Nan,302.73,Medium,312.26,Nan,326.95,Nan,76.35,Low,418.01,High,485.6,Low,333.16,94.0,High,79.8,10.0,High,20.75,Nan,136.91,Medium,449.54,High,332.26,Medium,191.64,Low,194.3,Low,430.2,Low,395.26,Low,461.98,Medium,261.85,High,213.16,Medium,Nan,154.29,High,333.7,Nan,140.32,Low,209.42,Nan,Medium,Low,288.03,97.0,Low,34.08,Nan,201.06,Low,59.12,Medium,313.09
